date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,LT.NS,AXISBANK.NS,ASIANPAINT.NS,MARUTI.NS,BAJFINANCE.NS,HCLTECH.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,NESTLEIND.NS,WIPRO.NS,POWERGRID.NS,NTPC.NS,ONGC.NS,TECHM.NS,JSWSTEEL.NS,TATASTEEL.NS,M&M.NS,ADANIENT.NS,ADANIPORTS.NS,COALINDIA.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,DRREDDY.NS,DIVISLAB.NS,CIPLA.NS,EICHERMOT.NS,HEROMOTOCO.NS,APOLLOHOSP.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,GRASIM.NS,INDUSINDBK.NS,TATACONSUM.NS,UPL.NS,BPCL.NS,IOC.NS,HINDALCO.NS
2018-01-23,0.07052801820809572,0.12219844063571042,0.04701468340140084,0.07735511625366749,0.1574892524638827,0.0400624424564499,0.20774763454264114,0.3396935188164579,0.16283633448092033,0.09489154672139685,0.12517380746382878,0.1196553059898231,0.1651130974694252,0.05879808271626587,0.15975590166461423,0.0862224086377658,0.24436005372579755,0.09924139425852818,0.11512422152592718,0.11434007719244556,0.12215908708708331,0.05414273371092738,0.1184980902087761,0.06365373634638663,0.08557519552699577,0.13823019824014082,0.0753694849935119,0.14819037984030936,0.43275607264719496,0.09836545160024934,0.08534613164582393,0.14366209947283848,0.0927991822379583,0.11995429859091485,0.07751141870719004,0.3095753482552015,0.28569228119350265,0.15175310205606735,0.08623572095137859,0.06697198028393742,0.07729230762034675,0.04688501194360396,0.09241303380760696,0.10265588313110413,0.12374396403817206,0.1227059602193781,0.12227182591015578,0.2923324982062995,0.11412145240594718
2018-01-24,0.07039110786892314,0.12074639277677861,0.0468103921563374,0.07699535387506425,0.1566997941348166,0.040096082727229754,0.20988129731294436,0.33730500426633403,0.16292401110295582,0.09508815435231609,0.12319280549728653,0.11873592578212495,0.1629429416166232,0.05872796515477823,0.16027645607069588,0.08566475427360933,0.24279991927720648,0.09670566244845666,0.11539146417416128,0.11397502279214185,0.12347187367317178,0.05378894196497651,0.11732781321603925,0.0633928515743365,0.08301978927844125,0.13387535777545476,0.07465908828680541,0.14571077002367486,0.4229673577716008,0.09737562950693257,0.08325380947837198,0.14274005368039755,0.0932107933475141,0.12245942389645198,0.07544529142788724,0.3048352031818539,0.2830537902832486,0.15183483188930305,0.08658663132426826,0.06666778325185047,0.07753495301635804,0.046961118598891835,0.09314265385085727,0.1031407419389636,0.1254729840565561,0.11694780565875679,0.12163105047059634,0.28920992304861093,0.11250242123839978
2018-01-25,0.06991089534174297,0.1188121811419188,0.04660612424949612,0.07689026229987732,0.15590794679932005,0.04014669533236793,0.21172303795369374,0.3351511719329413,0.16309729770809234,0.09521835908603205,0.12043840261941169,0.11798434098852302,0.16035929456305692,0.0582791925709197,0.1607338975803564,0.08521734305190647,0.24123915290289252,0.09471468173748677,0.11566868909187211,0.11277332558042881,0.12465609791700719,0.0533358896691838,0.11529787797644164,0.0628803981803213,0.0807957083187344,0.1293872127460082,0.07371846985565403,0.14301562618368577,0.4095849143636803,0.09559621888618357,0.07994340129867586,0.1419223724650266,0.09367156666185109,0.12515169962553357,0.07356091238971711,0.2992476549127272,0.2797610786223849,0.15185508117196372,0.08668624509574846,0.06660529197298454,0.07766134355574304,0.046961304846220894,0.09397910740008901,0.10352534964456318,0.12728361587278664,0.11131940547902659,0.12128203845734926,0.2855479253825757,0.10986683468364868
2018-01-29,0.06879765350719942,0.11690027646940082,0.046467516847064606,0.07685332689941363,0.1545974390839648,0.04004641129745395,0.21400736440574455,0.33310887092476443,0.16372381835860503,0.0951457071369927,0.11791374785113087,0.11659740387422078,0.1580110129664961,0.05765130918038648,0.16111531309239457,0.08472230046953991,0.23975078464718969,0.0932776298971816,0.11601747277971337,0.11136033823702117,0.12568521015355344,0.05306156988695391,0.1127426806150537,0.061855927881190986,0.07938165696035523,0.12652269526512475,0.07239176377026743,0.14046595267612452,0.3966856035502452,0.09384456759012465,0.07927866855002479,0.13914290915227806,0.09398432808007491,0.1277803917381343,0.07196279954744397,0.2930633438068245,0.2767029276512006,0.1515607008058935,0.08644039340232718,0.06651014333849785,0.0776967156342749,0.047010163427084736,0.09500799684877295,0.10384712795009804,0.12904904402527506,0.10570376206257699,0.120421872299075,0.28032812671742363,0.10838297543593832
2018-01-30,0.06715979325467655,0.11448062432167867,0.046380728903876414,0.07673896309977359,0.15343114200723634,0.040128819887343854,0.2163134376718872,0.3307802542075873,0.16425584661162965,0.09487747381896258,0.11549310749964323,0.11530489016660944,0.15532915220958501,0.0570383567297597,0.16141481967878224,0.08391033799970642,0.23766664792341144,0.08865270052574108,0.11635731627697908,0.10961696561215084,0.1261120106812319,0.0528162550282736,0.11051074505912666,0.06081068261904996,0.07783500615358888,0.12316874650218414,0.07020376026640693,0.1379329345304546,0.38267598301847194,0.09192708845192052,0.0803346153916511,0.1375004832179804,0.09569740327343718,0.13092857436577138,0.06931960540608649,0.28704995223151397,0.27383659641391234,0.15092485682597875,0.08663380414023755,0.06652649219862444,0.0775957679777089,0.04695533390771573,0.09624478480188162,0.10418545202285785,0.13116864626247343,0.0998340300964405,0.11984060917962687,0.2753917824520292,0.1070843450176048
2018-01-31,0.06545861730192976,0.11193218040810292,0.04634150267575749,0.0766427267861774,0.15236865198282123,0.0401606154248904,0.21826672149962112,0.3281673413494826,0.16474987077330894,0.09466814766943689,0.11297878578230441,0.1139685444366194,0.15242752880437946,0.05645092519174633,0.16157727095833863,0.08301163722009948,0.23549787717292817,0.08391825840305416,0.11664789669154935,0.10777471884528204,0.12626144805430503,0.052544923211771725,0.10826865368306372,0.059710818097333695,0.07630400262523386,0.1197375385629187,0.06915131144100838,0.135108353535308,0.3673985666356321,0.08955298702339105,0.08090630915820114,0.1353179525469389,0.09719679253954132,0.13404143785111894,0.06690732775690493,0.28073995769890336,0.2709395673241964,0.15034244871996846,0.08684327556941329,0.06663926600898476,0.07741061976063963,0.046686085594254176,0.0973711409794088,0.10456132359529485,0.13268076341453625,0.09387512863336969,0.1191563966862292,0.2699358699868234,0.10568457486200676
2018-02-01,0.06396398296573101,0.1095604146650878,0.04636360883376587,0.07649043999336459,0.1511790182180263,0.04002004977364927,0.22033787040343655,0.32592192350447274,0.16543464294494412,0.09440959404020145,0.11069231116814604,0.11247520237808109,0.14972632780008685,0.05569549356611675,0.1618088303051549,0.08201455332739513,0.23345312978390093,0.07907216050045719,0.1169843983033544,0.10632287039740793,0.1263432747887168,0.05204491652565985,0.1065954636626444,0.058875788089924615,0.07404092370194967,0.11759160664725612,0.07119708023430303,0.1326663064992274,0.3522836886225237,0.08663083992426737,0.08286947723802647,0.13408172766003498,0.09832718350426135,0.13658693118173046,0.06649057766431149,0.2746196363595005,0.2672393470930195,0.15003363592399238,0.08716858909332384,0.06692258558043525,0.07669541463913379,0.046487826937207294,0.09833617519383261,0.10506108801709316,0.1345682500542532,0.08833504960292435,0.1193594443929944,0.2660324130982727,0.10117695017881706
2018-02-02,0.06368144318648793,0.10778578165359996,0.046301140677784174,0.07650591223967249,0.14952869732776528,0.04089867322921464,0.22436374231249645,0.3229287565544231,0.1665454428506785,0.09418873622875651,0.10815192326891712,0.11097966946334838,0.14756458889170576,0.05554890803479874,0.1617259611715573,0.08119085467292658,0.23156012986362037,0.07572517237142037,0.11849827185557656,0.10410142600998451,0.12640431994149773,0.05171716882533352,0.10412251171551147,0.05735075928438429,0.07263354156826878,0.11627163029057426,0.07271390010319988,0.1300324465986184,0.3425187976247827,0.08478246779741555,0.08476850478710667,0.1358171659236297,0.10016417295413309,0.13739296643543283,0.06643593559339858,0.2709113211843206,0.26310704194479817,0.14999246575404446,0.08718545274460585,0.06555513195394795,0.07909352200839431,0.04592855647444824,0.10126905281953488,0.10541977228516242,0.13540513253218758,0.08444898634443515,0.11958865816333956,0.2615562743860423,0.09417250999706503
2018-02-05,0.06360333311142322,0.10555544316985806,0.04630141966019623,0.07552220576846791,0.14837579546666355,0.04199202378187174,0.2284537597243536,0.3201790573286554,0.16696228984053438,0.09443593507264857,0.105989367381774,0.10919316376645413,0.145175384444268,0.05507043278168861,0.16146401287951143,0.08061472271275619,0.22911585553888636,0.07392966315609178,0.11965722163256623,0.10235034280549889,0.1264802601190802,0.0511478723474363,0.10191333595595956,0.056392554043058714,0.073294360375448,0.11268157401705897,0.07488884805768367,0.12730610452557684,0.3365462665067298,0.08323995650630804,0.08820721497123882,0.1389475256205291,0.10196590404056437,0.13899775124303457,0.06705792897218224,0.2675336518627853,0.25957928186705803,0.1498134947985886,0.08680011456824448,0.06498946077237266,0.08215117621108622,0.04406236722831321,0.10447304117926434,0.10546872345979169,0.13659428369999002,0.08036911321103256,0.12025193850714068,0.256566117587559,0.08508336266986312
2018-02-06,0.06343699447552757,0.10334852575390442,0.04630066724137673,0.07222439480547527,0.1471341858594734,0.04254281308811672,0.2314887322087762,0.318893835655196,0.16715464211910586,0.09529818006811364,0.10380416856616088,0.10897589698345343,0.1423637560456289,0.054571145130831035,0.16149129271058218,0.07954367823383299,0.22639435207012956,0.07331060581752577,0.12085342357088784,0.10118083906348646,0.12641540544385668,0.05102152463877433,0.10031947795689888,0.05624733053354578,0.07323006726129477,0.11097842518116731,0.07561737007488302,0.12333760205810405,0.33001658262885547,0.08167339126777393,0.09141438265823996,0.1425302205358159,0.10396653291563773,0.14037389072166165,0.06658413322220924,0.26151751188166217,0.25618975057356586,0.15074523431214729,0.08647172013880218,0.06487012424512126,0.0852206983127843,0.04234060991307885,0.10848935912682026,0.10541714459308284,0.13628276256796046,0.07733747540146284,0.12041217431180096,0.2505126096324617,0.08460536562289231
2018-02-07,0.06328425875650141,0.10138840567060632,0.04607927854101614,0.06856492585267558,0.14584624094801366,0.04288390254334439,0.23449379647841265,0.3172968470531312,0.16740939902081325,0.09646294853971285,0.10143775739520704,0.10884638998205474,0.13911735648352655,0.05338429884231184,0.16151819344051874,0.07899559428657213,0.22455497267870203,0.07166225605216126,0.12204485726807353,0.10038206954312923,0.12608084274429104,0.05085695621102119,0.09919577154765147,0.05614424021729066,0.07313980403748087,0.10769685403016438,0.07571489301418621,0.11912888612092706,0.32402580678241044,0.08126606528040317,0.09492525878865306,0.1482276975367183,0.10613728396568436,0.14154041201996934,0.06593275022437156,0.2555585923091123,0.2536563482026563,0.1514298879554291,0.08657923239160742,0.06560821054247655,0.08812165337235772,0.04075235550965688,0.11109877362951069,0.10543144926619606,0.13752070816223408,0.0761015216079957,0.12009374645342012,0.2441974861370642,0.08679078072362795
2018-02-08,0.06299107232020823,0.10016101361756957,0.045689640701533966,0.06349268075212262,0.1444470224426359,0.043314855129054065,0.237586778961066,0.31585547297782335,0.16736054916195217,0.09752111314878449,0.09976016250251513,0.10798824622631803,0.13712508417838087,0.05246196294174449,0.16131018616683382,0.07846427738475345,0.22321199164808267,0.07119318298801797,0.12364143004751207,0.09954149927611651,0.12572423864808643,0.05138458454806447,0.09706863266192862,0.05573701586327592,0.07184939879194757,0.10414329555300264,0.07603904938487444,0.11431517556163116,0.3157326536316086,0.08048151235719234,0.09775511476593156,0.15457082709096823,0.10890219119736569,0.14270405409630213,0.06539479489777762,0.25057221004628966,0.25264985024126735,0.1521243450121062,0.08680943795366254,0.06671390246618603,0.0908990899963047,0.04044121993525618,0.11581932581836565,0.10540039749497715,0.13972371380577,0.07385612079815133,0.11948670212294372,0.23776460672546978,0.09022017715252605
2018-02-09,0.06241436036215066,0.09870871870562686,0.04530601500628515,0.05803352970008335,0.14308323836299566,0.04427283474079582,0.2401560114081529,0.31438177168376547,0.167495220964335,0.09885614027599807,0.09796014618596699,0.10779991865667234,0.13523366897262942,0.051373102019476403,0.16117131943734625,0.07781154698116993,0.22196341976932754,0.070934226786937,0.12470521019877162,0.09858379655295273,0.12484813294839912,0.05207501862790686,0.09477862497146794,0.055266439453221905,0.07038018246153072,0.10043050906767544,0.07604498786045923,0.1090715314171386,0.306415553443466,0.07963718622209877,0.1008350095386553,0.16136094192085781,0.11162311193194951,0.14390513146431969,0.06474831156322779,0.24534681633490277,0.2511765224988883,0.15237363187604758,0.08704282454204686,0.06779196024776735,0.09379379320711884,0.04004094171702467,0.11931165784271126,0.1052879361884287,0.14182409709931154,0.0715821537218343,0.11894554260638628,0.23081249945932147,0.09440696821891686
2018-02-12,0.06089474722091524,0.09763682642362188,0.04510965333124839,0.0575360941952065,0.14198541017819288,0.04486814283540064,0.24297576857835154,0.3128258623368363,0.1674944648917441,0.10023430823260233,0.0963126261599255,0.10760836201411599,0.1337487222491473,0.05074161904117263,0.1613132363642594,0.0772894397536155,0.22146848659685453,0.07090678522699059,0.12573593382517634,0.09744159979723926,0.1237456701431239,0.0521666111783374,0.09333579869736315,0.05466326200322654,0.06952938640622076,0.09752798269445018,0.076107505362548,0.10411104119898461,0.29705337727511677,0.07886778968186747,0.10434719231580188,0.16651321097362737,0.11421779251079224,0.14444121289761785,0.0642719276073381,0.2405201675813902,0.24978883483357506,0.1527230341538891,0.08713655936242795,0.06905219860837482,0.09684691038410552,0.03990386291469677,0.12321543242692815,0.10508293977503906,0.14349453789533956,0.06967023358090176,0.1175443136729443,0.22320054966014488,0.09836535941361883
2018-02-14,0.05917816069728786,0.09715084198764294,0.04492148176523583,0.05843139062170763,0.14141799036573668,0.04555921805632543,0.24565452230072507,0.3112432567065423,0.16725651998976465,0.10131659516358046,0.09501886724759549,0.10902908292210602,0.13228623464221642,0.049827675004550015,0.16156082520104376,0.07676914293532072,0.22116953164554953,0.07061113121731293,0.12675934564825564,0.09644001233138298,0.12283741450534849,0.05208322171289343,0.09200730332484466,0.05448736044231149,0.06916283274751771,0.09457303036637921,0.07618754328246224,0.0999817795771645,0.2889125037482526,0.07925746633706861,0.10893848745027403,0.17168463318671442,0.11712697501494371,0.14502117639743947,0.06430854872645257,0.23649583785547393,0.24839159541996056,0.1531980525605834,0.0871963751849664,0.0696122029663579,0.0998410726768025,0.039842479408632996,0.12782334287334296,0.10493593374975735,0.14495191536825094,0.06900656764142234,0.11621966318256341,0.21705677095231896,0.10291516079630429
2018-02-15,0.05892838755599903,0.09659296422618871,0.04473533471574514,0.05906787419389502,0.1411328465310833,0.046073174053111315,0.2479550656558452,0.30962430268957275,0.16645304687377727,0.10237691292702941,0.09387709987861925,0.11070979840401864,0.1308564506565271,0.04915078951237977,0.16198755051437852,0.0762653565930458,0.22099942985738796,0.07009501473866686,0.12741468928986158,0.09522590483157624,0.12164424511154359,0.05220803979044328,0.09064995246830182,0.054331055878095585,0.06889451135723292,0.0915405486159303,0.07616137117802307,0.09577005443702767,0.28033376418262057,0.07977435293039079,0.11327860332971496,0.17686494169145806,0.11983522596530927,0.14555230231706684,0.06433587232848934,0.23345927306581754,0.24669704510885052,0.15379468404960636,0.08726346468543389,0.0700687923774682,0.10272520596143246,0.03991484742343047,0.1317042859184252,0.10488571869727444,0.1464387124470203,0.06833209584518633,0.11454837054098015,0.21077192560627403,0.10679432397718328
2018-02-16,0.058819913513492875,0.09632718713770827,0.04463187343920031,0.06026749109002189,0.1409416233454879,0.04642035373224578,0.2503267533180798,0.30814702517992676,0.1661375669716801,0.10302961070392551,0.09290472781897142,0.11248574608052125,0.1290871809111406,0.04874928619534968,0.16344215443161705,0.07569206039574962,0.2207414500382943,0.07065953217940676,0.12787833883666297,0.09373022116036395,0.12053868789886968,0.05225517499316351,0.089541632648208,0.054187778826231686,0.06891190017113011,0.08786072546174002,0.07618419693156991,0.09156676543336573,0.27301615226918835,0.08079611087491571,0.11673030948421989,0.18209815246281644,0.122547901718401,0.14584134423954007,0.06500063163429268,0.23071095738322736,0.24474932446416697,0.15397361287694863,0.08725072024431688,0.07252456006884246,0.10563045675288507,0.03975971011157054,0.1349985352898508,0.1047375656258296,0.14793113153207463,0.06800377432024052,0.11192633650790261,0.20433954928581113,0.11024316071029507
2018-02-19,0.05873832586104685,0.09612974104902619,0.04460063252918327,0.061767668433599064,0.14065945103542657,0.04665475043482055,0.2526780675863055,0.3066551188799174,0.16603496375811685,0.10352594544459746,0.09184784551367284,0.11394870630925195,0.12724696332461288,0.048152718246048914,0.16431993906632217,0.07522070751353371,0.2200492665224138,0.07092566431660978,0.12877413542056504,0.09226999323093807,0.1191507609081951,0.0522864571507811,0.08904190103954478,0.05410222446755134,0.06910518834984651,0.08349575003305278,0.07651747656632549,0.08835135767095988,0.2660424842463401,0.08146693719382608,0.12028945231576689,0.18694592254174908,0.12479359047133669,0.14613973930587745,0.06516240453227619,0.22735442563255737,0.24271661350093915,0.15363613986156377,0.08720152649875741,0.07324364551962394,0.1089046748504116,0.039886278767816204,0.13796337248532617,0.10457379991741443,0.1492493411475917,0.06783956735559746,0.10999963640129147,0.19813999345593886,0.11375097660273448
2018-02-20,0.05874078609841361,0.09584924774939542,0.04444384677166912,0.06322856520160074,0.14025206744486138,0.04695809772227832,0.25498582717089713,0.3048525084485293,0.16567304636211289,0.10402942741621145,0.09067068481551843,0.11549944028443782,0.12505534275595323,0.0478825017664525,0.1655493354536342,0.07484978248392887,0.21936235163619322,0.07119856657984298,0.13014245874847996,0.09194947230924232,0.11755167314087663,0.05208781755363908,0.08861156336427929,0.054020587014211134,0.06930434043696855,0.0806673655438873,0.07670368570463432,0.08586305076897754,0.25961296377100274,0.08221440049626161,0.12384651815246789,0.1918170942224335,0.12702824553891906,0.14646690249078262,0.06479098581477073,0.224541665541097,0.24075408880540247,0.15333115416532128,0.08728490191824495,0.07387138693834987,0.11232681742816496,0.039760501050087715,0.14038406775133486,0.10453456578282914,0.15044977880362667,0.06741570079148654,0.10660950626996818,0.19193704635348666,0.11710496569945608
2018-02-21,0.058871760045274044,0.09563187043140169,0.04434990797064015,0.06484718424683106,0.14047867247153678,0.04725691049950528,0.2572791110898464,0.30260490224356157,0.16541600934040165,0.10451783139230808,0.08999020750888603,0.11706110275436275,0.12328072913490212,0.04806672697972794,0.1670809601248463,0.07379610171800378,0.21941218098758417,0.07103267855598289,0.1315111345936817,0.09207377110900614,0.11612281226881202,0.05199394898796027,0.0894700102079905,0.05403931448502272,0.07030449714937928,0.07960339618883909,0.0767253551656145,0.08468219464481616,0.2518154247102425,0.08274665841404438,0.12811562633658685,0.19713090733297864,0.12963338565065702,0.14685082105823072,0.06406766720864387,0.22156664780047428,0.23880657842302805,0.1529552875786789,0.08730847550349222,0.0743416052207137,0.11568877152420284,0.039663487698560755,0.1429866105738473,0.10450075631917076,0.15161710854594665,0.0661332342713717,0.10294191193213534,0.18619887016120112,0.12164468930214545
2018-02-22,0.058704723067755024,0.09508161501100204,0.044374802349094945,0.0662568868836995,0.14093061257891473,0.047456370778957625,0.2595163413039694,0.2997793536237515,0.1649682056342875,0.10493055228607981,0.08943957932238497,0.11898810598571169,0.12190708430683847,0.04871351490143759,0.16823594761179536,0.07296693777172562,0.21960913854168776,0.07036645889852042,0.1328449238220225,0.0922715141852112,0.11449541834757698,0.051656039733780613,0.08986554677634026,0.0541240394822247,0.07180834413969456,0.0771265825258772,0.07706286231371849,0.08465843652353179,0.2468117537093082,0.08341717896003709,0.13237846077025076,0.2022765269765347,0.13228297008542325,0.14727629282816607,0.06328127080403216,0.2196001855555802,0.23666058435054868,0.15241706051232523,0.08734464710559943,0.07465832798850283,0.11892032625675975,0.03969598553078179,0.1452962295116589,0.1045195253439049,0.15260108875487532,0.06500004315256182,0.10048707289443322,0.18177391086164618,0.12732087513310542
2018-02-23,0.05855197389256245,0.09440045573677426,0.04436816601087342,0.06818242434897537,0.1414691536831777,0.04799251482554345,0.26158201946732496,0.2968144398099258,0.16461015642389037,0.10530178969240479,0.08886734375898583,0.12094753329687782,0.12051698010199614,0.04897362494942567,0.1688686547469881,0.0719318467970772,0.21926291184695643,0.06945784891071964,0.1337798874257239,0.09257952238149468,0.11239412287369951,0.051448183583047535,0.09001655896508379,0.054446364459829415,0.07413726780499073,0.07481750218159587,0.0787853885698631,0.08454694521994688,0.24257490345488267,0.08441946557549802,0.13656905151179674,0.20701197316921463,0.13620434515736923,0.14790353873045492,0.062412395931826674,0.21699988994712158,0.23446585189273272,0.15197561704187124,0.08739743974548099,0.07469369446778316,0.121457724342766,0.03994258940321473,0.147728397727371,0.10451347296699376,0.15309532608717905,0.06441111759993973,0.09840033147000538,0.17714737678545722,0.13206935283208943
2018-02-26,0.05831862127184879,0.09385829990216958,0.0443486180663405,0.07098163735578668,0.1421464628085493,0.04846860715257153,0.26387521190900876,0.29378306034526225,0.16388423464472454,0.10579093705966024,0.0887099105568438,0.12320162787160141,0.11852741337061397,0.04977327339478576,0.16881403388548027,0.07100324523896868,0.2193548367319649,0.06875445603712135,0.13462062219108809,0.09258597611424457,0.11059658751655417,0.051242335672648305,0.09017133594332995,0.05458641597581489,0.07578443726855165,0.07266037360245568,0.07975497951215835,0.08498562776878466,0.23839120288047946,0.08509031774032486,0.14038961274624637,0.21066066530944239,0.13973367084736235,0.14862773241877134,0.06270841834031787,0.21602079126844226,0.23207079585785112,0.15119193172141826,0.08745153746949515,0.074684749616115,0.12346870252550197,0.0401016423868887,0.1512312564412125,0.10444792019089005,0.1536583494941272,0.06428656088985443,0.09640598514871153,0.17150729413560475,0.13758191750437987
2018-02-27,0.05792540360156334,0.09337987629056664,0.044351578416723665,0.07411457152164196,0.1430060071742387,0.04908679783269709,0.26608263070042554,0.29045886156574924,0.16314550502511074,0.10619417305776242,0.08858116488753853,0.12553295922240162,0.11615920962456207,0.05106930488612311,0.16865200949909856,0.06993254781225082,0.2185881664250499,0.06815222653343239,0.1353148764785712,0.09313551802761728,0.1089027801573164,0.050874113039276275,0.09032790333112538,0.054810087767599096,0.07712697779864365,0.0705306765177411,0.08080453777807876,0.0849496601511687,0.23562361332981904,0.08617754428184841,0.14323099095943875,0.21430238450602268,0.14307447045289573,0.14924511049892814,0.06321920524421341,0.21482142225041084,0.22976464994884002,0.1504236559135807,0.08763111404743491,0.07466359607787657,0.12536863469948004,0.04027231246051798,0.15482033133979087,0.10431482410426282,0.15425118469738222,0.06425129346873397,0.09459623775999884,0.16746341096913508,0.14258725659907862
2018-02-28,0.0575655905054732,0.09274688684433402,0.044372604293453834,0.07771056219163901,0.14417635717122915,0.04933768911296558,0.2681512606595832,0.2869189282145065,0.16219444078804063,0.1065260001549581,0.08870474647500089,0.12804399769378608,0.11373962681215716,0.05243430696877268,0.16844438402995124,0.06887046211485179,0.2175610320643034,0.06707099912842424,0.13587301832847076,0.09391766129362084,0.10720802969438309,0.05037496254832783,0.09042392773214611,0.05499910192792333,0.07813765927349255,0.068287366236109,0.08152716225208581,0.08524147417595257,0.23288572260258156,0.0874011836129131,0.1462742222693062,0.21766594381335408,0.14671860236326073,0.14968204816503416,0.06380801250734744,0.21391151688866156,0.2272881137762468,0.14980905948509154,0.08786337085858183,0.07448096679895902,0.12707766094264758,0.0403051838504777,0.1583738290297602,0.10416775190302356,0.15490230179577835,0.06387816193197243,0.09315078374311722,0.16338460593641668,0.14771150191691723
2018-03-01,0.05753826574377137,0.09199595314750934,0.04441984807866685,0.0807421875052807,0.1453312572886267,0.049653208258272054,0.2695881475647266,0.284165368037438,0.16231282699137692,0.10685655915736911,0.08930976981117154,0.12939889514434566,0.11305512017323009,0.0541675170095978,0.16841207621817153,0.06781563033811167,0.21574059560858957,0.06680633204955151,0.13480393550945552,0.09485428572516903,0.10675645968299405,0.05006698504331639,0.09017142302997631,0.0552247553440804,0.07904157919973165,0.06681171647220646,0.08273808937339168,0.08559640254417106,0.22985791779834291,0.08855024628633121,0.14871060725403465,0.22067961599346314,0.15051463745691945,0.15012025454343136,0.06440088017932806,0.21423788665677473,0.22396743237859876,0.14954312537870051,0.08807200757882946,0.07485481707126686,0.12881254144024615,0.04022667591883931,0.16110253311413653,0.1039706065167388,0.1549730853710203,0.06441041609426332,0.09173301391885674,0.1600331766939475,0.1519774309001132
2018-03-05,0.057617692356016985,0.09103815998632497,0.044427850855734405,0.08352263533727353,0.1461892171573465,0.04964069807697219,0.2706388234193443,0.28137856079328455,0.16245989485311046,0.10703602221036805,0.08986187582032462,0.13037419306195702,0.11226441318220526,0.055735163329008526,0.16830025697357368,0.06679695902298668,0.2143250975835044,0.0665498421778748,0.1336436757542636,0.0954444770899632,0.1062560654841471,0.049683328924762134,0.09013058849121566,0.05576637460115503,0.07924549904267836,0.06564470110321784,0.08435982811244508,0.08546388913132988,0.22736586485625954,0.08991430032727595,0.15035174660797218,0.22423046680729386,0.153812629712061,0.1510033534788422,0.0646451799048938,0.2145879657270414,0.2204739726656779,0.14925101997215018,0.08831430667482254,0.07540266052162194,0.13087939531481163,0.04018808754134032,0.16388385931940835,0.10377642109234869,0.1552624319668954,0.06452960246855834,0.08997771710243124,0.15658226654238114,0.15489546135543106
2018-03-06,0.05773996321216905,0.09045976195484713,0.04443166005409561,0.0863371673577277,0.14740878334575452,0.049740809620043736,0.27114022628123113,0.27859761248793224,0.16280632645358717,0.10733287607035388,0.09038629908797184,0.1312580528788977,0.1118481035337012,0.05762567581008552,0.1686107971180827,0.06611068116553624,0.21247842340740292,0.06626006932279883,0.13151438446006297,0.09602284291448983,0.10570972188894463,0.049301921406103656,0.08998167403370179,0.05612268490554906,0.07977932102349428,0.06515675875578608,0.08453444334236059,0.0856307841356934,0.22379088634082728,0.09121525702241251,0.15203408993465956,0.22772696728972888,0.15730782661551004,0.1524422864198724,0.06496611848011928,0.2153840162161754,0.21679686237311172,0.14917193314076152,0.08868755397424674,0.07578678329553773,0.13289962979949474,0.04024812974775426,0.16625273329242052,0.10387923688157173,0.1558820911822998,0.06478070227569997,0.08897010905656698,0.15279929149954471,0.1577839318604092
2018-03-07,0.058153910634409556,0.09026627634896113,0.044213111341397625,0.08863294214245028,0.14904235095427287,0.05013153872863731,0.2720937767544396,0.2754355053024709,0.16337376852202298,0.10759629733331096,0.0905053005247397,0.13240425692719907,0.111390513452682,0.0583671072844008,0.16896286064942317,0.0653968232434169,0.21019728435744972,0.06620183899518675,0.12927411691045007,0.09676724392472896,0.10515163653858652,0.049134240769485756,0.09054451517471701,0.05678753368594977,0.08025070820005398,0.06476133763633164,0.08474083667387547,0.08686880151997628,0.22005081949991087,0.09050352627922882,0.1537153885904052,0.2308741630368833,0.16149677596285103,0.15380656432792947,0.06513685036904927,0.21614031998760014,0.21301924324953928,0.1493872116780219,0.08910848098675585,0.0762273185356622,0.13454545647212496,0.039940079188904735,0.16848030639075093,0.10391441661231272,0.15628585502062997,0.06497635330159073,0.08751639909895848,0.14861951560024778,0.16066422453877394
2018-03-08,0.05884138488542905,0.08975575080617242,0.04393866228948009,0.09076697828834455,0.15115249231544406,0.05141685687094673,0.2730864643537822,0.27228634837199245,0.16378164315404833,0.10763902361567214,0.09074456959925883,0.1341263722879238,0.11050057879196437,0.05933133459536822,0.1693489462960237,0.06462492189618403,0.20939095645371886,0.06618283567293569,0.12677013742314072,0.09754250469804622,0.10495045254881362,0.04889684128380194,0.0908038913676941,0.057361206707044816,0.08068626827578503,0.0640890322520758,0.0844215481608669,0.08815735847458533,0.21685583348018542,0.08958133601350862,0.15538615346848914,0.23367740180583624,0.16489963416949766,0.1551029700439287,0.0653636969340982,0.22204845495036626,0.20946161906195784,0.149406525276369,0.08934000036218295,0.07676405319458242,0.13623567618578036,0.03948453673118815,0.17008908915706591,0.10423427823239176,0.1564459488774949,0.06527719947621681,0.08942975725990476,0.1444179405456106,0.16373093174914397
