date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,LT.NS,AXISBANK.NS,ASIANPAINT.NS,MARUTI.NS,BAJFINANCE.NS,HCLTECH.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,NESTLEIND.NS,WIPRO.NS,POWERGRID.NS,NTPC.NS,ONGC.NS,TECHM.NS,JSWSTEEL.NS,TATASTEEL.NS,M&M.NS,ADANIENT.NS,ADANIPORTS.NS,COALINDIA.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,DRREDDY.NS,DIVISLAB.NS,CIPLA.NS,EICHERMOT.NS,HEROMOTOCO.NS,APOLLOHOSP.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,GRASIM.NS,INDUSINDBK.NS,TATACONSUM.NS,UPL.NS,BPCL.NS,IOC.NS,HINDALCO.NS
2015-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,1.0658006497995218,0.792564739265934,0.9688731710301637,0.2736932840836613,1.848299400576245,0.02132844735969976,0.927374531301562,1.8146036149207343,0.6591788314652558,0.6165273853973772,1.4398624540162683,1.3860195544840657,0.6713509210227766,0.8046360860372781,0.40661335658368136,-0.07472214965283476,0.45205429707746525,0.723325767025799,1.0555555670534138,0.4640332294005581,0.4619948786285535,0.8785720562251893,0.5757824612737115,0.5149977056981904,0.5094699470274798,1.0562939648034437,1.469521375832984,0.9241896870365643,0.5977728898486425,0.7598108350650123,0.42737458655504246,1.270014465662988,0.0,0.0,0.778800523064559,0.6124163542243838,1.0908691765030132,0.9318043098412743,0.7693510502949004,0.9590214827226575,0.1951360279754746,-0.031813318723301426,0.9168395415372625,0.9478680932203049,0.8538213456309829,0.5199825498621153,0.8218883329612598,0.4085832721315647,0.760526112440672
2015-02-18,1.0452007798774963,0.8002358561474641,0.9563938478883949,0.2627307634856618,1.870156274473512,0.021469855415981582,0.9379845612114377,1.7964645858953376,0.5912234548721148,0.6258636168184596,1.4589009972388143,1.377580355101953,0.6385770172027327,0.8248761402157155,0.38626905657333077,-0.07855662288123351,0.4470670298260547,0.766333135668798,1.0591818369893131,0.45676539290874124,0.4632784149381866,0.8878041947492326,0.5915243520779129,0.4941777430963268,0.4739074848212645,1.0291794973866841,1.4822396591217286,0.9378862528047981,0.5949944697145054,0.7823098522269999,0.43539032227342445,1.23645696767991,0.0,0.0,0.7461153255543227,0.630819874148766,1.1005476915359438,1.010256966960038,0.7064374369056462,0.9555664492923347,0.1918262858767638,-0.02220017103439672,0.9142063843240157,0.9477849831371442,0.869380738498833,0.44748831782470916,0.8185690958335496,0.49054384748249036,0.7453591772149865
2015-02-19,0.8335916201499416,0.5980779840996848,1.1326903568793782,-0.006017233063952663,2.1661982109226114,0.2291767954003816,0.9730040726118446,2.0586180778112952,0.772463515002379,0.7371012214431245,1.6292343667307143,1.4545142731951937,0.5536631980193567,0.9828344699660871,0.42153218966419476,-0.6714084147598818,0.2718928906889101,0.5547596294329266,1.085252985766345,0.40513011813944766,0.23111432871610496,0.9271336714208396,0.35192483254949375,-0.13201028715666413,0.4826023558059848,1.0143708026271754,1.518882805343468,1.3169898078801265,0.6268256687621493,1.065351108342877,0.6411999773449613,1.4089652080612747,0.0,0.0,0.673548567007624,0.3509968917845511,1.1530937312482856,1.0500390290921737,0.6109092545900988,0.8916534314640209,0.21528920990573677,-0.06297483107762178,0.7197057506828077,0.9981434809701332,0.7975667809450377,-0.197556618830187,1.0085622405326253,0.5719966093402393,0.790656696798409
2015-02-20,1.0180675095619505,0.5638804719899848,1.1449120330493194,0.09734839589303466,2.1312942577730953,0.36421048760914443,0.8227566910407508,2.0049781839775536,0.8504496309512634,0.7931035705144137,1.6397456667818069,1.4487911729373697,0.6427610394443942,1.0520156045648752,0.6012874887936166,-0.5969051822458551,0.29279796994676527,0.5351674027505949,1.122860143944981,0.3277549703649707,0.2800133996124874,0.9777290619541064,0.44022970045113247,-0.05199674163831251,0.49432639602846606,1.0022751234109237,1.4277156837927192,1.3025713949914042,0.6358285016368336,1.0966319784533927,0.600284929863662,1.3654100134009661,-0.0,-0.0,0.609717958396849,0.23377464083044805,1.1591308022492053,1.1399618094015258,0.560464443366915,0.7959564833180991,0.22148543986916702,0.06853802775259944,0.7701845062579211,0.8537519634504404,0.7085167177691101,-0.1535828907679348,1.0160802723910556,0.6958641273424189,0.680712929332845
2015-02-23,1.2774679713294843,0.5089344641440164,1.1155246422254268,0.1648288301747102,2.034988604112178,0.3765805662493492,0.8021054330213757,2.0585282182458573,0.7845995566308848,0.4021945267425457,1.658019944366484,1.6056778225272332,0.384990277553153,1.0233913471153195,0.7345885452332007,-0.5735937186838872,0.3003618748613947,0.8242297111299157,1.0989960104960548,0.487803282631726,0.31710209797003625,0.9301394805161335,0.3389431749302055,-0.04358612758634916,0.4978285258985121,1.1049150348694996,1.4519003137313773,1.2377399960120865,0.5852494361715569,0.9538248231172927,0.5229280693224484,1.278281365863166,-0.0,-0.0,0.6333355010448234,0.2572044949160256,1.2143811534148052,1.3639733500422229,0.531439534916334,0.6928332636400613,0.2383224139580472,0.2689312759999407,0.9031148543791431,0.9150435652914364,0.6489147611457192,-0.2028595709350724,0.7884228902108963,0.4751641944707927,0.6152746024039653
2015-02-24,1.25156243273698,0.4653956818938407,1.11000538784717,0.07837086202591871,2.0812982192957006,0.2605556459911147,0.8369023886117432,2.082171625088337,0.8236492066877049,0.3619994812342192,1.6818248003721121,1.6494552375913525,0.4115737456145556,1.0306434320559554,0.7814834771271947,-0.5724975132280807,0.28341654425594087,0.8366390580418835,1.1109700455305,0.47274771229316187,0.3017567787197733,0.9424690760965717,0.40484382315721473,-0.08476902631298652,0.4211413936931769,1.1173713899332753,1.444549686019009,1.248235328585589,0.609254087296854,0.9619200956548327,0.5504441523896778,1.314275756283888,0.0,0.0,0.5893986818707276,0.2028256727186012,1.1794870537283855,1.4017262677864406,0.5195062186071923,0.7175789436061407,0.2884896035440208,0.2953625992634443,0.9293041553519299,0.9222466077244312,0.6320727371144234,-0.17969049827512287,0.7846052013548822,0.5009080030059193,0.5936774433135836
2015-02-25,1.2688377744965689,0.4795332357391847,1.138867092994891,0.04695753996345208,2.0720124384299705,0.22238464797517946,0.8369888455216031,2.0709962755331492,0.8399564588100649,0.35569692410218307,1.6725303117198764,1.6422213466881541,0.410283637428012,1.0393087371512328,0.8048869679579065,-0.5865467683883642,0.2933037149780641,0.8332045396553033,1.1250287411480073,0.46064993193721193,0.29861970717386244,0.9801101620017756,0.41366675417001464,-0.08257955001347243,0.3936822303694618,1.1482086081345406,1.4645413414525725,1.2552709723741462,0.6240493963148718,0.9860576510762978,0.6141907491823774,1.3371249671714065,0.0,0.0,0.5894615621244791,0.18137370576967532,1.1916619924294185,1.4080697098635382,0.5442085035181833,0.7550085425083,0.31127206616931913,0.31056059665679536,0.9267564676765643,0.8875096339909411,0.6259053711983217,-0.15544286950931163,0.8036896086652423,0.5114233031369749,0.6296227160282388
2015-02-26,1.1987836537992924,0.48356934772742816,1.1540597269587163,0.1574366980834087,1.9540644628035537,0.2719489526855926,0.8712866313698445,2.06121589562975,0.7750002378765364,0.4017477495844037,1.643602352011662,1.5925631578245034,0.5887064730890968,1.1128827277263864,0.7908562185947915,-0.5063205682368207,0.4218555222117339,0.765849722108843,1.2747963640391715,0.5452922684683752,0.3731616369623624,0.9951710703212469,0.14327397206738518,-0.16586162915537833,0.40644119253665795,1.119337880544345,1.4386010359577606,1.292563241788558,0.612459134536855,0.9207726629171001,0.6400470761930327,1.4253887813554642,-0.0,-0.0,0.6148413305703548,0.26667063663963525,1.2851249070328272,1.4646970073120185,0.4824582971318275,0.8401529968096828,0.38492002441922646,0.3372183292647765,1.047265039151376,0.9169163479077942,0.5986402416722015,0.002199041815290858,0.7967120422468027,0.4806480807303186,0.7365362016784153
2015-02-27,1.1625214058695714,0.4499099847315985,1.1157938282383402,0.17824977884906162,2.0257405862781597,0.3343731755417738,0.6572440371946962,2.0962342825091267,0.7990499869277009,0.3923539216482463,1.7528648858685165,1.5592228571696831,0.6877457077698573,1.2210434503863963,0.8376823712268405,-0.37347562958448266,0.43722003499686707,0.8263016299302389,1.5070407841945948,0.4985204415390897,0.21375571013912562,1.046525292553302,0.2947234677946386,0.00039268889756747117,0.591458908293336,1.0692748422448362,1.3559516353527523,1.3015557967133682,0.6537866386329533,1.2377706122906564,0.7498779087947025,1.3116888910753783,0.0,0.0,0.5924035800408298,0.13789794056343574,1.231385037609488,1.564850959994827,0.591175147592538,0.7499912679799565,0.44987933462103424,0.3856612271648623,1.2086696673247008,0.9422009481534569,0.6850502510196841,0.2246172480947018,0.6199248377852865,0.5345644669774666,0.7687882252047297
2015-03-02,1.0742179855453133,0.49681099200524587,1.1739034636649763,0.26127851951761366,2.1462416972824983,0.7159065684288634,-0.2373439325467838,2.009073934095603,0.7700989828427778,0.6538300115834699,2.0088114012303646,2.304711511143147,0.999254571555707,1.2921395918830392,1.108451307381762,-0.5028701633786841,0.7479749531378771,0.6226233504600419,1.572600268524062,0.5468540434866442,0.22204551524726154,0.7134847291185293,0.30355977415371604,-0.17358428199714737,0.8142031695617331,1.2702060634946661,1.427539351413365,1.2038360241817139,0.6419396522621749,1.2976376233216758,0.7597446069750406,1.4170620342237872,0.0,0.0,0.7848592909224794,0.43581783888348546,1.7579958776096907,1.9020913607107697,0.41714865578347,1.2572591105681883,0.06835986279227134,0.6580290489773463,1.4921284819203176,1.4401219313016325,0.8571732119634856,0.20674987298370476,0.8315751921402581,0.9060493020831661,1.0286596566241002
2015-03-03,1.12136012696072,0.543264286807673,1.1662492328580196,0.2631232841575592,2.137689658692019,0.7002447223853846,-0.24281819046575678,2.0107232683016676,0.7727538362991976,0.6560548518571652,1.9980996024558606,2.2574473554568932,1.0146807250566683,1.2868744100887008,1.084102061680243,-0.512229563002719,0.7591168691722605,0.6209117894350911,1.5622001945720676,0.557233943062501,0.2319649003482769,0.691801648982438,0.28946503005298624,-0.16895877400169215,0.8288503466165308,1.2561672254063116,1.4289328716427663,1.1487088611715315,0.6491507024278333,1.3167115746946134,0.7670592273953358,1.4411713524050411,0.0,0.0,0.7854978182166122,0.4369645170670282,1.770986664718192,1.849598344256002,0.42971422893887445,1.2915309538639625,0.09907932154867174,0.6804920919513393,1.4898478619878408,1.4228580388171566,0.8964560094131077,0.1831579951521722,0.8267757487287029,0.9216476022777506,1.0447041853150822
2015-03-04,1.1310508269287978,0.5994142925996115,1.2042574882559487,0.3241134472661092,2.009278138441564,0.8072039119787889,-0.27365126406729195,2.0606503981735,0.6881616414713795,0.6311355133266024,1.9577836780600086,2.301145371186957,0.9977005556674863,1.2710765951220153,1.0874026615329537,-0.4631340144981487,0.43299090150338526,0.6325434944289834,1.5746227244956876,0.3918276485325222,0.2796513430653207,0.7007987646728095,0.32362256071682005,-0.17976859982880497,0.8536841548928974,1.256826311462771,1.4123917522110674,1.1366366301122195,0.7884781234619982,1.336571854424838,0.842650810994055,1.4675247824997961,-0.0,-0.0,0.7671085218754526,0.5118192742219198,1.7288047082230613,1.7281390304340847,0.4444187631161722,1.21028857258551,0.06807782054096946,0.722923361674583,1.5717571887678505,1.5400075590385387,0.9965323913273418,0.23204266987659453,0.9147083411525685,1.0913428418074298,1.1732102959344588
2015-03-05,1.0574931578537747,0.7294203638016583,1.2470215815365833,0.2956909232780521,2.0982167856235843,0.9017951453153078,-0.6016505591763233,2.176957684666427,0.6676501585531988,0.6795946310115912,2.166819585424581,2.2909518256404318,1.0534234480004336,1.4877074893563873,1.2512150557670467,-0.5988175329837905,0.4528380973738343,0.7391929353951222,1.7600828219276028,0.45007886638995687,0.2667367502756426,0.8307281480537996,0.3316371676203214,-0.29296272928277334,0.9668063005543872,1.1817027552432555,1.1933283222389948,1.3083076060037555,0.9725434092403763,1.4588928267450463,0.8836207530035852,1.297333147372306,0.0,0.0,0.922831298782915,0.6771050565046194,1.935275176123663,1.9516309992439187,0.5161056569874557,1.335734694373564,0.04169971598087913,0.8063734053114885,1.6914888844083937,1.6519517039025136,1.1418291376203,0.29166739665829905,1.0517129888105352,1.2463320203979034,1.0717771871125052
2015-03-09,1.0029827454645377,0.7780184993477756,1.255564342949581,0.45639063756250575,2.0776559531827976,0.33231677714947544,-0.22639321398787593,1.8011343904068997,0.5877585279314361,0.8717813243864383,2.096620179144664,2.289324956802532,1.0621915921613037,1.224334822328097,1.3575618722167604,-0.4302671375602413,0.385665620129462,0.6919756314739404,1.8175067726030805,0.26940978096606416,0.37131913227046337,0.9460539135965261,0.6644201901157626,-0.1402066323066154,1.0090690156781674,1.257220033553747,1.1189247351066887,1.199360580748025,1.3456020736320955,1.4147305659002913,0.8452270171301323,1.490961367852469,-0.0,-0.0,0.6845561758196795,0.6357504663510333,1.7260448003676119,1.7833341078373017,0.40044519435319653,1.4133262854376007,-0.0019873793985155657,0.7572769589964066,1.523143477173778,1.5481939277112937,0.9339007051173055,0.007209236999123119,1.0468021122906963,1.0290556109914424,1.3477221393669123
2015-03-10,1.060592448841301,0.7841306284702383,1.2645712769258155,0.4274429483002771,2.042598764640519,0.37163935211118104,-0.22206983177921333,1.8074435962143156,0.42523806209237175,0.8919203665868126,2.0967770130583783,2.2574040751303506,1.032687944418955,1.2504907586211107,1.3692525796521655,-0.35867097780829793,0.37517932737210263,0.6855370737033682,1.80646961833715,0.26563878489826387,0.37316085598679455,0.9531334872091067,0.7330003052201254,-0.17244196922463187,1.0059299020162893,1.2902929302878425,1.0960832434549368,1.1379511291132476,1.3887142299583441,1.4545549839489376,0.738956032371501,1.5120018136676887,0.0,0.0,0.6919019863271277,0.6603184949996967,1.7185266033138793,1.7496349102587017,0.39164850684118485,1.4048604390059378,-0.038381014847998246,0.8248403476506213,1.5080303808497437,1.536834780724358,0.9451250459102767,0.060506132125924365,1.0529829566676372,1.0468053226909932,1.37747591298328
2015-03-11,1.0796499404451532,0.8393434082177376,1.2272571317925802,0.41127266705335996,2.0882001209260244,0.29539967978625536,-0.22065475820203004,1.820107048551574,0.26795029353772537,0.9165661742688135,2.064988763672573,2.337218214301323,1.0800383239511404,1.2832986688946155,1.40218363661566,-0.29748500517657406,0.38011607408757336,0.7250741419349638,1.8341815916526554,0.19745368441193528,0.35125200219368086,0.9556962335273173,0.710686095245598,-0.1425147286453976,1.0006369798653278,1.2450622171847345,1.1150379060789999,1.0604626431273663,1.1354094714208007,1.304702389944706,0.7805849683985411,1.5369425927767106,0.0,0.0,0.7289038034621822,0.635907939808234,1.6622642222964925,1.8550121057206768,0.3604317329848707,1.304191398455956,-0.04951074844567185,0.8430902028537118,1.571613274564641,1.5482656280186569,0.9169740591397483,0.12257959772071289,1.0117167429319551,1.1018385263404356,1.4035167942735245
2015-03-12,1.1051829628003107,0.8514699657151069,1.1003134534757681,0.6207126402059574,2.0171009667488877,0.3565656936931406,-0.23894514415996784,1.8096969869730366,0.24993455055507852,0.8883843055397715,2.008057761853428,2.1490863211432867,0.9448684618278194,1.22418861580049,1.1100502174950344,-0.23666611171315674,0.5391493274646543,0.7538950837624817,1.894294351167816,0.1741593063814059,0.37509659667960105,0.9911423311299635,0.8291090351777359,-0.12273939882261455,0.8560649391089309,1.3313513855668784,1.2580326293386286,1.1066245608507261,1.1942830117948233,1.354852344187139,0.8508119276033655,1.4057392820301613,0.0,0.0,0.8514985731970562,0.6699865523122879,1.5042350149923123,1.67425635902423,0.41311066210411956,1.178973777936806,-0.06350969761181911,0.9196456195443152,1.5533274173028409,1.5249756771342513,1.0136843105821534,0.2360524775294399,0.9013809383652652,1.154680790593129,1.6045965695433089
2015-03-13,1.0897597738370712,0.8638526825302065,1.0820371801483983,0.5719027667830756,1.9649504487621425,0.44844142850173635,-0.11311355208138318,1.7500490325811713,0.22920669144171704,0.9501146614957203,2.0447710740856184,2.1147306887360418,0.835217680342061,1.1739455924901099,1.042971606675263,-0.07281564411542522,0.6593763210773296,0.7319309450099528,1.8510158396121343,0.1863730925522463,0.494472918664058,1.0305570121170808,0.79722439992535,-0.17323948292457128,0.8557918361224126,1.2798311241101208,1.246267536557332,1.0701722069187762,1.3237762516698777,1.3085750451797962,0.776875593691553,1.1983225973777178,0.0,0.0,0.885527831072065,0.6944379853468623,1.5206280281569644,1.672159659727909,0.43175750470989366,0.9710840915018194,0.050445468465309305,0.9776129027346482,1.5261351955250928,1.512625776275535,1.119902543494553,0.46101725594155263,0.9715107536952129,1.170368128956928,1.610649736623918
2015-03-16,1.0436697312422296,0.8724487268564606,1.0149450309784247,0.5764011353329495,1.9971391751608052,0.43783689776392015,-0.16618971175212296,1.8075677453633867,0.23023727856872858,0.9978989977411323,2.03626166762972,2.1034163497111207,0.9027034883640207,1.2088536746912166,1.159952322096248,-0.04756546866364402,0.6474680033639703,0.690165222365868,1.8533941372975764,0.2170069803641239,0.5193413343344605,1.051128506210823,0.8364453595181895,-0.17109733634366667,0.8393313037477967,1.2908366120378931,1.2506627835228659,1.1120911373074842,1.2442931001910609,1.2786895901724975,0.839441739646248,1.2064953306080213,0.0,0.0,0.8180663936061446,0.6659174497137252,1.5611408102682987,1.6720058760773915,0.41862291045841954,1.0754879534437085,0.03129831087269339,1.005905387113903,1.5165186196906941,1.5116738526763371,1.1383105046879358,0.41260616302200304,0.8977763167643898,1.115818943933269,1.5960449028662915
2015-03-17,1.1076290215213322,0.7800323673551744,0.9969999956759477,0.518005134174406,1.8314951125405798,0.39718461385389653,-0.10383991937727795,1.587181809583418,0.16820778605968845,1.0900258440122497,2.1497286982789863,2.1872841311100513,0.7804983504769368,1.2129388559831544,1.1307035432273367,0.3927069645345918,0.6743339376251716,0.6673420441043092,1.9501066512394156,0.1983786884753008,0.5410068606573312,1.0972719931171389,0.9846981156115092,-0.11140454451865602,0.8621017703784524,1.3411235669713475,1.4707124091532715,1.0672739300697913,1.80185879350322,1.40651037966993,0.5744889788971566,1.2631638133617575,0.0,0.0,0.7643755648048939,0.6461314517169215,1.73415376807092,1.7185467810325477,0.4823616003978791,0.9649570709414926,0.11088534508553924,1.0256485227804362,1.5465934465556825,1.673776735662306,1.2798364800872564,0.5521704921567496,1.1661130453622308,1.2325632614958468,1.851870415084728
2015-03-18,1.0720881776218005,0.7975476671414965,0.9828485725289953,0.5240086909265914,1.8076884644716502,0.4019895049167723,-0.09836790577278165,1.5471880838516505,0.17234496853309925,1.0882943680739385,2.1605160009446047,2.1881161883445297,0.7865061009540824,1.206296465462017,1.127752091298231,0.44325738912441354,0.6760755241353636,0.6737251682717722,1.9242830344758808,0.1916022498378422,0.5829662479125415,1.1014497341017842,1.034398070144883,-0.09039066491704888,0.8968579548489504,1.3350940585540167,1.4521847311304419,1.0750531806960135,1.8100039265338168,1.4043532639740812,0.5546102276693949,1.3118868303360702,0.0,0.0,0.7560681797206829,0.6303919047953752,1.7208075574588786,1.7030919351772245,0.4567596592722061,0.9851596458977635,0.10976919356906555,1.0234976250102754,1.5436886422369125,1.6667156006920563,1.2918994409381108,0.5600015352491364,1.1111160437402832,1.2040398083438804,1.8670881741879595
2015-03-19,1.1569323251554915,0.79142174955885,0.9731916344477715,0.5075997965289273,1.802660539208124,0.4043890417395577,-0.04945048081948197,1.5421495802741902,0.2345092376074869,1.050433920451537,2.158738391666923,2.1562839089434567,0.7387828552687541,1.1759114688486683,1.1338509463014594,0.5064580576937352,0.6906916602439319,0.6477451534340963,1.9593675157321486,0.20921939271988826,0.556425398798051,1.0964840485564091,1.0229266206249326,-0.06389841629979132,0.950092454398809,1.2805234745661525,1.3951745186810844,1.022924447139984,1.857437210268659,1.3799705147849504,0.5558431178210635,1.2959326181551767,0.0,0.0,0.7253681737773996,0.5565970409461142,1.670183417820345,1.6578966080034172,0.4510956341285564,0.899618121795135,0.04446505364037453,1.0322680855442674,1.6087897750064466,1.6889904516763332,1.2795438113165574,0.6258654463202236,1.1125152504305007,1.1443784939625972,1.8854426734111338
2015-03-20,1.1285485755286475,0.740461255273597,0.9518800528634532,0.4814348883985921,1.8674157270423104,0.46768652545357237,0.003520779629834176,1.516600913904957,0.23571960495388994,0.9893972604664635,2.117872296946962,2.0927945887614614,0.7975244097282731,1.1641237337183268,1.1041820743211987,0.5053323859088251,0.7688408908779625,0.7145899928487573,1.9585771010180764,0.22944934996919755,0.4651832057944568,1.029560054073866,1.1840153312822121,-0.03170061982138596,0.9385103691013612,1.360220791185121,1.4634851204221562,1.1224459850902286,1.882204605449926,1.373119126687034,0.5632147904441608,1.3380547001962724,0.0,0.0,0.7220175765741063,0.5749245688073488,1.6908323343774703,1.6149231299036444,0.5070218955601044,0.9706569714397668,0.03963615127100226,1.0998043893157163,1.5803746208115346,1.649959101220401,1.315389684365804,0.7344302909598235,1.1875739195123431,1.1995583798007718,1.9095270328423672
2015-03-23,1.1348754417129034,0.7432926154972012,0.9589767363332675,0.4968481816963026,1.8669670278981405,0.4650271064689529,0.0031922453069617427,1.5210601971255229,0.22652392038824742,0.9900808281900574,2.1133717703575137,2.096117129766007,0.7981082681862449,1.1659572029341627,1.1095357559801882,0.5256459677264121,0.7708720729925128,0.7068586841698135,1.9587337227994928,0.23921973583963532,0.4834688520763696,1.0181910574013175,1.154383867082187,-0.0514272572459653,0.9618807624178185,1.353991367476346,1.4455783000229168,1.1000581764694615,1.8830260553307756,1.3722280257294315,0.5653109989682445,1.3605649737150916,0.0,0.0,0.7133614406552315,0.5738326492822564,1.6805946386068935,1.6186399067043413,0.4999402771429214,0.9968019276956183,0.033197733408988454,1.1038882931082634,1.5741245736599316,1.647789954570568,1.3189600476643224,0.7202329119256727,1.2107020830036033,1.2027035505850812,1.8756888635078066
2015-03-24,1.1188958627857364,0.773223077216597,0.9246778798416638,0.5414840362995968,1.8519750983588448,0.4661503593012736,0.04044104408235321,1.5422274920244765,0.24244760089818657,0.960901924024998,2.140500285407869,2.1101383570043466,0.7695083909019329,1.1656872129475122,1.0770083366252288,0.5118233084854309,0.6935572813509822,0.7157167974252234,1.9474568737206153,0.2380726774163112,0.5041136804394623,1.025829889861904,1.1574428022671408,-0.0817651195072749,0.9726071298632357,1.340811032042145,1.4098072378413684,1.052774346749438,1.9265264148566748,1.2985026401908566,0.5310476962660396,1.3715896327376516,0.0,0.0,0.6897450646310124,0.5465187757553213,1.6684627633454057,1.6057854704327974,0.4558446221083739,0.9495172488515378,0.018372811119001603,1.1353182889807363,1.5504892273462547,1.6125042067696778,1.3020307274630394,0.7873416704980871,1.1624166641670663,1.1632703403055442,1.8968531165187177
2015-03-25,1.1544549494791108,0.6797420372500347,0.9393047921845157,0.663130410008203,1.84871086946291,0.4777544525680454,-0.0375672063530108,1.4627373575598945,0.0029822182900382742,1.0597547094496544,1.8913025747028132,2.2173837546921162,0.9115472682284662,1.0897930972784724,1.140221659233484,0.6948505885076585,0.8528425705395005,0.72728243347283,2.0777756929661173,0.20516335922366227,0.6009646409405238,1.0355979975498277,1.2284802341678498,0.05244270742672595,0.9991678376177476,1.3061650283657424,1.1631292989130928,0.913700945586083,1.9184675255747097,1.4214943232726966,0.521586047597276,1.4304323020094438,-0.0,-0.0,0.8681340752485971,0.6517153300991021,1.54264245536806,1.5550543771668723,0.3955475246591535,0.8216442672960501,0.19679233339845753,1.240786862739651,1.5511544385936764,1.614937531616902,1.309974077537422,0.6136708828823313,1.0854708616645117,1.0880849616465251,2.095379935540066
