date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,LT.NS,AXISBANK.NS,ASIANPAINT.NS,MARUTI.NS,BAJFINANCE.NS,HCLTECH.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,NESTLEIND.NS,WIPRO.NS,POWERGRID.NS,NTPC.NS,ONGC.NS,TECHM.NS,JSWSTEEL.NS,TATASTEEL.NS,M&M.NS,ADANIENT.NS,ADANIPORTS.NS,COALINDIA.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,DRREDDY.NS,DIVISLAB.NS,CIPLA.NS,EICHERMOT.NS,HEROMOTOCO.NS,APOLLOHOSP.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,GRASIM.NS,INDUSINDBK.NS,TATACONSUM.NS,UPL.NS,BPCL.NS,IOC.NS,HINDALCO.NS
2016-01-04,1.3650224707447172,0.7838812708599929,0.850568117067826,1.2411752140871175,1.452768176894293,0.279137825409761,0.9280372985630407,1.1898646710225749,0.9557163859014082,0.95432430199277,0.9546722835057406,0.8667038690368353,0.3766189689094317,0.2153612278182884,0.3662351828783313,0.8413511958197301,0.8802298901060577,0.14974644011888413,0.7365898090787109,0.6385968659087499,0.25050572563683743,0.7511320231441913,0.8548315186596468,1.4062489807955687,0.5716607958504444,0.7322140304755931,1.525885740361882,0.6817587555105825,1.549702265159558,1.0903956900960068,0.671632710519104,0.6987016874516224,0.0,0.0,0.6930100962227672,0.2438244331721795,0.7845398724736744,0.5078674422992113,0.8573637876159815,0.9629766393165512,0.9782444986158693,0.8526697647333696,0.6067212521364351,0.9595288720526525,1.045022653499198,0.8781363036599757,0.7217210915577977,0.5560267185124125,1.8491237489051877
2016-01-05,1.3977614263099472,0.7145943836623032,0.7809454170020654,1.3635355403619873,1.3127420068505484,0.38312879178867776,1.0468246756789343,1.2169922231038837,0.9553802486129163,0.9752403588854205,0.801020002524769,0.7480716945755794,0.3088233011154461,0.5009361170954952,0.3066449121340312,0.9409114664103833,0.9433259332480034,0.10523514919134964,0.7379125849215876,0.6582638282954892,0.2725299511948455,0.7686047534626691,0.7676786003092406,1.379262183770638,0.5611313654751356,0.6130385358926747,1.3672668089299425,0.6679773702738176,1.637256276117725,0.9486811618500309,0.7419084930726051,0.671512248086565,0.0,0.0,0.8425769069861607,0.19892754877301785,0.83116049225412,0.3977078251323814,0.7420102159496705,0.9406091174219179,0.9139504477555611,0.7748428879412059,0.5341949556739661,1.0818700667841576,1.1133908187093475,1.0314468039726692,0.7866149563259909,0.6271556835153759,1.8395303017494251
2016-01-06,1.3465708882032628,0.6934552672917833,0.7907219625339819,1.4028069225242576,1.3375742098784391,0.3570840853458079,1.0294207027539606,1.2178401030907733,0.9460803397941144,0.9819455949069699,0.810356757630937,0.7811712479690954,0.3389008639495474,0.5532277664645591,0.29958904683810134,0.9545386131697067,0.9329716934731435,0.024874557029039422,0.7628761928808953,0.6324099671496677,0.27611612638787986,0.770500608082343,0.8062858870475903,1.3633987881241234,0.561872590411603,0.6710917131993023,1.3911299701577315,0.7034067200016801,1.6458569670290841,0.9711170417844988,0.6707657043219069,0.6969172771661981,0.0,0.0,0.8140075928274259,0.2166871845562341,0.7471043469905161,0.373464802892694,0.7478501088178243,0.9328085791545881,0.9347195417998592,0.7332459798914366,0.5429665249779239,1.0792335065036953,1.1672711585507276,0.9580421771564522,0.7459302665306253,0.6002196876307606,1.8622755670924809
2016-01-07,1.2853484477641783,0.6393658660594087,0.7495906352208678,1.3470963661635842,1.236314346685618,0.4862159227987534,0.9810233814934519,1.240597477894973,0.8383180916825502,0.9615152446178424,0.8381792795815853,0.9901902021501672,0.38045693725522634,0.7730864950891116,0.29379561969516454,1.0034399167045367,0.8416024428698174,0.09802034858846326,0.8212407686002674,0.6526240004815185,0.3101367568190367,0.7384637439687757,0.8540893383860203,1.4220275351027762,0.6437143389133212,0.768567504434193,1.6209208629188137,0.7307581634534644,1.88371972302054,0.9907779222826906,0.5974147160934908,0.66171947160505,0.0,0.0,0.795030877982252,0.24480455988241304,0.7571018567045887,0.4699873641931438,0.7882822999923651,1.07276999896783,0.9470634223745562,0.7493641226450294,0.6199115645177325,1.06626270726056,1.228447511049311,1.2318813019525698,0.8597314044559035,0.678337664300711,1.8288771886472206
2016-01-08,1.259619338540528,0.649700178315628,0.7522685122247148,1.3636194766095076,1.207794782295341,0.4627819601184434,0.9723249634148603,1.2389267929846173,0.8419217158511767,0.9506038670515904,0.8035605405296349,0.9991375386700232,0.3967463481664954,0.7499412239526146,0.3151358985632044,1.0246931840541593,0.8520157264866254,0.09944391871735332,0.8723661868315408,0.6609078663790244,0.3310837926760535,0.7722180571902784,0.8487204264195438,1.446818974807002,0.6726287512843232,0.7807148931615642,1.6588240421506875,0.7173781663493983,1.9093321274376205,1.0035092761502449,0.5736853629142036,0.710866971137483,0.0,0.0,0.8279486540224653,0.19336472769785487,0.7208773234233854,0.47514440396021707,0.7687016445725058,1.052840925344,0.9065383080495626,0.7414666527289259,0.6308593262029902,1.0947499804257925,1.2729086740280802,1.2483814304307441,0.8760082853145232,0.6963018708917247,1.8396687884788747
2016-01-11,1.268802568760649,0.6744364553985195,0.7606534836117107,1.3156779557085732,1.1779169424069922,0.47959043318307565,0.9452431821177419,1.2726549353677457,0.8185520210602555,0.9398615880978942,0.786714935448986,1.0028204780837007,0.46247279502172206,0.7910651160132002,0.35699297778891564,0.9993818725092084,0.8993773338030975,0.09554552946699461,0.875784656791305,0.6763556275050033,0.35693876887953874,0.7759432367059531,0.8542129037933369,1.4302065934373367,0.717036909917227,0.8340865267512315,1.5949826191496066,0.7553518647358937,1.9418509641544666,1.0525986141001478,0.6702137311862365,0.7266590405297615,0.0,0.0,0.8306819107382835,0.21313668541972358,0.714986118222431,0.5250480132585297,0.7517514057064872,1.0901654568108512,0.9084240213279077,0.7735827788533488,0.6347663040274026,1.1370843748883277,1.292637543002436,1.2221230112510792,0.9304111413210091,0.7272296088562743,1.8065329563042716
2016-01-12,1.2801653953326,0.6781485901757511,0.768983989665591,1.2715773614306187,1.1964654632307214,0.45721391402886385,0.9358619872254609,1.3108643598266545,0.8503968534660401,0.9615831349535234,0.7795249847473076,1.0327571100951751,0.4701701408858604,0.7764637089368919,0.3742807768105255,1.0123105004890518,0.8634931818685824,0.08461341103078185,0.9169965244710959,0.6506604495176215,0.303514822545963,0.7857225494348954,0.8228212547506409,1.4522264588899925,0.7163934067871491,0.8310990513482267,1.6255435871820827,0.7264744222953737,1.994898392561493,1.0325039364443382,0.6615553661990695,0.7105041994549443,0.0,0.0,0.8091639981942929,0.2131967207345811,0.6841838162217335,0.5163873219045996,0.7677365786101906,1.0852414619625947,0.9019722088578669,0.7399266129637886,0.6579305491908122,1.1792397103159835,1.3138732222585119,1.2538596705915532,0.9238452932814192,0.7352466861149861,1.9126794870513952
2016-01-13,1.3167639301416039,0.6233421591544002,0.783756229688163,1.3190249893152934,1.2076440701795623,0.4833997573225342,0.9264951544849801,1.3110435219363483,0.7890311017693273,0.9322356040993914,0.7324368034378734,1.0245102732624263,0.4500810300926175,0.7740974153395545,0.31122539033906005,1.0381003085916483,0.875216093777131,0.10232991029391075,0.9159453074228804,0.667815103635785,0.2906440913468447,0.7707835213409153,0.7879531596438593,1.4474426667455225,0.6938659414459554,0.7891029474812415,1.6023711644830114,0.7598133303254656,1.9609970214497272,0.9581041860942193,0.6619199932880323,0.7266419908730353,0.0,0.0,0.7838333409279028,0.17659544231950547,0.6654208092126092,0.5076838960590827,0.7603590346284193,1.0740122925207773,0.9117649537093638,0.7039072482482761,0.6326588331290887,1.2148679062388674,1.223558009452566,1.1616733908951202,0.9205352981758986,0.7139695888758015,1.9137884514542132
2016-01-14,1.3299309349556514,0.6015316146022274,0.7929083572591062,1.290792665113259,1.2085795582894685,0.47799160516676076,0.9230887548493237,1.3254875269366835,0.7892729232190752,0.9339746482262478,0.7413439953929476,1.0521892596218423,0.43397825149151253,0.7770838260422978,0.3081875819568017,1.037890865170645,0.879280429212073,0.12342209544761538,0.9282338437998745,0.6593526600033349,0.28974705012204754,0.7705858813119334,0.7862363091204507,1.4484015816282743,0.6710496847759875,0.7827345606618594,1.627370323644936,0.7694504615034359,1.9815527642611745,0.9645709168420487,0.6510736880266829,0.7376898901314346,0.0,0.0,0.7741892740538682,0.1639859217079815,0.6594346860850995,0.5194043656555174,0.7614818598585767,1.0646501978731477,0.9086099015056839,0.714928486319145,0.6357695168128766,1.2287462814375052,1.2359146542023716,1.1740628693076431,0.9105496384817672,0.7190166946438015,1.9416511643229706
2016-01-15,1.2961376792183825,0.6302309189113718,0.806500364072913,1.2636364964333349,1.300116836230874,0.5874733524739097,0.8963728915799914,1.4327584961851203,0.7572671601335047,0.9666054618271583,0.7424523859386873,1.1355976570410824,0.4440486062692384,0.6670053062455927,0.3535278845245928,0.9878019662566295,0.8653948349859633,0.1387557256906141,0.8806640768541222,0.6554497153921859,0.3210697599553316,0.8113473164679226,0.9638973303152747,1.4206636493167415,0.6321149461231995,0.8620935401793863,1.6526128477394033,0.8135919691997381,1.7223177652763455,1.0166914010961892,0.5851063101727755,0.8274877054216955,0.0,0.0,0.7003361021675284,0.21426325611882,0.7045001969267763,0.62999454011068,0.6927054024800163,1.0776456780148491,0.9376032334722877,0.7434336500181637,0.6147292292439325,1.174056476283043,1.3433283683925425,1.17523615579923,0.7278694517644151,0.7627180254949895,2.056929161607784
2016-01-18,1.417663450915347,0.5956921995465851,0.804899416126122,1.2623014425111783,1.2616278041881055,0.5877341926957923,0.8732752087371625,1.3710233398411338,0.803900450782055,0.9746784744577601,0.6994163277383343,1.0813495997940583,0.4971357105427625,0.6457700415906895,0.5798880940836633,0.9513395386358022,0.8508670975075557,0.13953168494602197,0.8357252153827407,0.5873851806516428,0.294876263963842,0.8284485432783161,0.9672566486216309,1.4257109856680994,0.6385029466533605,0.8550078434859402,1.5848623573713125,0.8016874619222117,1.8654822801715425,1.0059379800366595,0.6613492406674268,0.9023965055882837,0.0,0.0,0.6854751480826617,0.22434879333459434,0.741631074762854,0.7510162851527198,0.6565380469281122,1.0976809194188952,1.0011753938633086,0.7776390195906796,0.6068679057686907,1.2129239777421266,1.4862265114595397,1.167139353154444,0.7829732889677957,0.8003920176694781,2.0518501740893353
2016-01-19,1.3690098226082204,0.5685217572971202,0.8151820452147678,1.2149792589460435,1.3238158358397691,0.5358866753917325,0.8206827701076256,1.3847906677020256,0.8290229955548761,0.9489809800527538,0.8343240088572741,1.2249293519386144,0.46738562220338986,0.5889985877793166,0.6383460064094295,0.8687936962586056,0.8354382257602349,0.2008629660246282,0.8376470695112093,0.583198034482161,0.25181356139317296,0.7578680884332729,0.9389319539061627,1.4770085801798254,0.5974644995079306,0.8596713920175995,1.5915780414399125,0.7470459589783326,1.965549497918049,1.217106563483805,0.6222400433048259,0.8844105744960596,0.0,0.0,0.6920173519997851,0.17964878294625283,0.7386689080463513,0.8137986302231485,0.6836410888233709,1.2231116990906126,0.9909734372742849,0.6789270948141776,0.6284994256083111,1.1661581866740263,1.554333824110663,1.1280152220030308,0.7398021400902951,0.7605442133360822,2.0357840103157425
2016-01-20,1.4386731163150641,0.5280014204087307,0.8287686360221727,1.2067789674058307,1.3059299651062626,0.5788654780941203,0.8285362708370109,1.4786736008077193,0.7808868522132936,0.9306014778978047,0.7885117540624396,1.190153246148525,0.4619220815385706,0.675673026381481,0.6073758219445249,0.8015995928410024,0.786414147574876,0.1689939234097706,0.8132064620321207,0.49969322740284156,0.2307949815371318,0.7499642879335141,0.9708475439223332,1.4665679818417996,0.5988829645988246,0.7251461353889751,1.5966113354487508,0.7061534693716756,2.029645660085007,1.3516217426843418,0.7129080303291878,0.8274670784909741,0.0,0.0,0.6862972200860502,0.20634514304647641,0.7206574638877401,0.826494060550039,0.6334313782198138,1.28599571348306,0.9109562045781832,0.7015657703714245,0.6406738468383546,1.1917189726167212,1.5733827538904868,1.2308052485182819,0.7398755094657734,0.8267140567903501,2.137358179442393
2016-01-21,1.4498664517427984,0.5308967091350476,0.8240877345149692,1.194692832192941,1.2988795601428773,0.5918005771056913,0.8307951393051728,1.4696375585613692,0.7726381362665183,0.9303678452401571,0.7932347732643983,1.1525542449690775,0.46288123382912727,0.6995925691970168,0.594997041218294,0.8052789717541895,0.8008092688562872,0.16671316171075723,0.795487521866463,0.5051942523997809,0.21872023783420663,0.7596098354645183,0.9631832269770062,1.4790747762511167,0.60019951914064,0.7221533331666805,1.5819467344908817,0.7092538679110713,2.021311098138022,1.3372829546108842,0.7287315987005061,0.8253857234844763,0.0,0.0,0.7109222857491013,0.20519144164254635,0.7294443244440886,0.8223057290556222,0.6350125911654385,1.2845941613562903,0.9032311964023936,0.7119974651552562,0.6416057176830905,1.189044677701291,1.5764828044121548,1.220274350543577,0.7480153726618466,0.8388196375902702,2.122939786007995
2016-01-22,1.4075947063835252,0.5665989000280702,0.7649617688727336,1.062728609056323,1.304563539492538,0.49165290725542593,0.7522220137144816,1.5691895659209958,0.5951328175407319,0.9814435696881141,0.9490006697409915,1.1874960620777293,0.5594263644345099,0.9330790177543036,0.6264481381862133,0.7634544136742059,0.8401991472198936,0.22940875160662172,0.7549084939933383,0.5162047785773942,0.22265861643923196,0.7170658517410767,1.0221671766199278,1.5300175441595618,0.6103841882357118,0.8281280390312379,1.668687561190205,0.9097192230795704,2.121140935897635,1.2402781572881822,0.8319791064202344,0.881566036508554,0.0,0.0,0.8756292398281669,0.2930487995798018,0.673004868081453,1.0360143495539054,0.8272701073132114,1.2577644120960985,0.9225412450153717,0.6697528963828985,0.5724597798117047,1.2124234941134089,1.580299616172747,1.4466660640391782,0.7045003175142263,0.8735070377660761,2.2221414550679146
2016-01-25,1.3965710743351742,0.5708227747109901,0.7702522378010227,1.0632871063655984,1.3166030103067128,0.5095567495199069,0.7531657041177579,1.5618307237260851,0.5844066019465713,0.9740721389420788,0.9331051518802992,1.1792602587124104,0.5392678939627922,0.928900050448273,0.631691729474242,0.7688035430686097,0.8620943301580941,0.24616891217734616,0.7553419079864064,0.519604827587719,0.22711657837678553,0.7133899391111334,1.0192158479605193,1.5416579692012176,0.6135254135787493,0.8481464174386302,1.696473743152914,0.8945957817508826,2.112680956973028,1.2376832877852957,0.8342100276705265,0.9154662452424336,0.0,0.0,0.8899907259049669,0.29832003473903135,0.6729054705622413,1.026929702595791,0.8103160810324168,1.272086045359828,0.9386854332404448,0.6620824937505357,0.5785745876178138,1.2190122298772663,1.5761079459589027,1.435798341271948,0.6952279574826816,0.8405416165861911,2.22013827298529
2016-01-27,1.3921483325472976,0.5739024360385566,0.7717017256496966,1.0626286866570724,1.3188947909543467,0.5030319599502996,0.7591902343461332,1.565384120228916,0.5874009518763385,0.9686315659993227,0.9310871870902947,1.1767921566744814,0.5325624825054273,0.9421156335237434,0.63694718732368,0.772436030334998,0.8785867372412642,0.23519599505213568,0.7640733992990507,0.5256444925846976,0.23562717309428058,0.7248705608027608,1.0354194555120304,1.5281241035453106,0.6018367477338159,0.8516392086067462,1.6947399981805071,0.8959401943337055,2.110680861968426,1.2303591390773716,0.832780731757058,0.9230860842365493,0.0,0.0,0.9028500651584789,0.32174134357548356,0.6766543882622272,1.0173392281842437,0.8032867007213066,1.252125573835235,0.9362485955487219,0.6700661276957932,0.5763742012138331,1.218398838337585,1.5693585755875128,1.465933342020633,0.69632700896894,0.8473741485124855,2.2118537152464373
2016-01-28,1.3972772309586818,0.5789445357872921,0.7800591474203283,1.0757586077116916,1.2736627294244731,0.5173635300588947,0.7642011539693282,1.547209541997278,0.6175593694554973,0.9982982213194029,0.9441215605232365,1.0886290962439766,0.5413666019893043,0.9508969256921722,0.6121003333108548,0.7937916131810757,0.876558581458507,0.27764002101606067,0.7631305134666512,0.5293641774794109,0.24517188121257966,0.699733912932512,1.0090938117296915,1.5628281212797144,0.6344937310879184,0.8554805797482875,1.713856075772597,0.8784585989415551,2.122344846223949,1.202311172978211,0.8324070064345906,0.927606163809628,0.0,0.0,0.8957115275908699,0.3376473575147531,0.7075104395536005,1.0073721898211956,0.8143462745255161,1.2269776022625334,0.9405517219184567,0.6826282959097457,0.5872315811875704,1.1867241407522093,1.5818401357970788,1.494512753644779,0.6952038102830106,0.8569034595242315,2.235008073575728
2016-01-29,1.3642809591523102,0.6295643252063966,0.7903456589317912,1.1136851730943782,1.1388142688052416,0.5826050734729475,0.7188905282900843,1.3078830404471502,0.5581893990503894,1.0338576226019056,0.9857989956629769,1.0127497872898918,0.5508344242151874,0.8643302382649838,0.6520572689859749,0.8362519028526977,0.971278723359882,0.5530501523709538,0.8603637486340979,0.5073021336955275,0.33795656288463927,0.7269163751828893,0.8573948439224657,1.5676047237736142,0.6050392943951932,0.6548546856678374,1.5118609589491423,0.9127987785777907,2.0298123738537717,1.1684894836804753,0.9180748014079301,0.8258859240641614,0.0,0.0,1.015315884073916,0.36624340725920224,0.7141315576558348,1.089298975289695,0.9661932944669892,1.2871347318028188,1.024295886823452,0.6755104151554286,0.6022120906724268,1.1823221547193419,1.5842855632866946,1.655296489643966,0.7165126871094001,0.8075144551740479,2.112077325086532
2016-02-01,1.3753339420690394,0.6329634540449112,0.7912998895288578,1.11027912579839,1.1648033441722896,0.5835142194734237,0.680727998314948,1.3177144400838539,0.5470386048120347,1.0714814438972078,0.9551759024495708,1.0320689025131669,0.5542843332337004,0.8707764741708306,0.6639582031055974,0.835623096364093,0.9871113304783001,0.5483321152525813,0.8548980757117626,0.4936215277841155,0.3368480220808721,0.7320789801499548,0.8947246308689497,1.5606588872707663,0.5916537699120346,0.643686150224376,1.514353127479699,0.8814542185619701,2.0556738425133045,1.1675076667028292,0.9169229724161477,0.8322437464871861,0.0,0.0,1.0375799329118076,0.3951377641280132,0.7188293885133251,1.1130252553963302,0.9539004391693381,1.2866127883206695,1.0201432473440024,0.6943603522134478,0.6167142181771874,1.1844207331254955,1.5748844099574417,1.6309915126965773,0.7103407613531788,0.8281982399036929,2.13321499728773
2016-02-02,1.4090757166924288,0.6183414511536109,0.7781411883288772,1.0732371485539145,1.1993605061956731,0.5689388029935548,0.6638143943830138,1.3137698352762823,0.4789050040095777,1.076996498273758,0.9161149443445498,1.0470879874902328,0.5537050236583068,0.8871237766492122,0.7289311865623451,0.8332081674334193,1.0600278170705626,0.5898602651004736,0.8444911891368362,0.4722376708616763,0.33113377043411907,0.7237448782918158,0.9805860809376061,1.6054095482304038,0.6910267629894271,0.7407035460498951,1.6474682019015792,0.8985198412585353,2.0639779281035397,1.2093365617886842,0.9649035574002855,0.8660444497143241,0.0,0.0,0.9953740399868335,0.4207890702557251,0.7962162482335674,1.0620907421751937,0.9397282856932638,1.3627456602874248,0.9426821923995962,0.6730101159636366,0.5940168932575912,1.2000493805234786,1.5707669794759875,1.7067899726275086,0.7389746972852124,0.8344624927218021,2.1477256660075814
2016-02-03,1.41733890973871,0.5793674703470535,0.7784467951992265,1.076462419469645,1.2256220066328931,0.49580594142779344,0.6657621235112209,1.313474177899868,0.4822632192650521,1.0915909280396003,0.916544641019975,1.0762329850036927,0.6012598169983929,0.8875496322393636,0.5080495141232582,0.866195208102822,1.0319666412147777,0.5751129047305427,0.8494958885040961,0.4796990593148463,0.3609038382755883,0.7346910167091315,1.0362321632248024,1.5908350327513916,0.6771937421227607,0.7963540191412664,1.686328299534313,0.8731438106222875,2.0088185713048885,1.2055211083333,0.9515484711201979,0.7686569826825769,0.0,0.0,0.980469025797501,0.4294495998420093,0.8197833627586537,1.091285758322755,0.9386233387563984,1.255017416897517,0.9362305970269041,0.6250441345137346,0.5930622128782944,1.1787422521846793,1.5790107985286614,1.7069371845942887,0.7723356910381172,0.8219529573870106,2.141860634592282
2016-02-04,1.3874247089158276,0.5762929261744567,0.7782803170949344,1.0900599262717339,1.2163566335692149,0.5115038601576432,0.6602406554472168,1.2860432711923782,0.5011400826079543,1.100260746077434,0.9457110606747162,1.078606013166233,0.6309662163154207,0.8727878021417741,0.4939929733261678,0.8843092316613663,1.0198164670969672,0.5995838741669257,0.8402561749693915,0.49950775799318403,0.36276427794903426,0.7582421803344763,0.9964619105310644,1.6249545991994512,0.6611256724404742,0.838033155063671,1.6829256381387179,0.8709273056860123,1.992020822088844,1.2369413687723387,0.9689341490062823,0.7612709300266741,0.0,0.0,0.9802286108534982,0.40017263936540476,0.7860604263670654,1.0909956065812192,0.9499191859104842,1.183373598342217,0.9082121450436731,0.6361301640779761,0.597913634494708,1.179369055167206,1.5639754772247514,1.681435349332592,0.7719746982456869,0.794863372510077,2.167213407361233
2016-02-05,1.3327644501535785,0.5356579411773528,0.7804451254143725,1.0394992495095414,1.2612929896403713,0.5343973536154265,0.6781739771573719,1.3333008400535304,0.4732636371314399,1.0779025968107812,0.9559932078285199,1.147476966941476,0.6500082413993308,0.830269498897358,0.5988577967770264,0.8706119819412478,0.9884455282396718,0.642112271799479,0.8576646322509971,0.44819892021892194,0.34288724621314454,0.7105523657217222,1.0104298536157634,1.5999114514228912,0.6638042398414445,0.8367066379546566,1.6649877160303979,0.8996236554657883,1.943165655489485,1.1546499099725982,1.0220343506878962,0.7932396046034863,0.0,0.0,1.039581236977159,0.41600591164563805,0.8386809692653716,1.238180997167158,1.0191056791142545,1.191103646389374,0.9306413368870593,0.6388546619696803,0.6155531138689097,1.1470604441224146,1.512569575858346,1.643963773505137,0.8033864304577247,0.8136906804440422,2.2193002462962914
2016-02-08,1.3154524973719879,0.5746083519737654,0.7996036841098287,1.056006066401273,1.225152150807482,0.5665087260754055,0.7197188968525442,1.218187027873836,0.42519568145927433,1.1115689033872558,0.9386230906866919,1.054838429514951,0.6644962870822483,0.7920227356657362,0.6053627733787507,0.8970927462908062,1.0249824495547848,0.6120013710517112,0.8530186008280857,0.43324070465320724,0.3871206779206627,0.7391335802101207,1.007440387248975,1.6108730478830737,0.6617843705648367,0.800084099323461,1.619766414923484,0.9076460619695171,1.8317477661236057,1.096958716257444,1.0083507478785558,0.8578165729752348,0.0,0.0,1.0571043483761535,0.4974920867903417,0.8214531319353345,1.1805107520223075,1.0030535513885654,1.1629446414575821,0.9123033520012251,0.6248976233025084,0.6179253705329819,1.1856525195038259,1.4431401209771693,1.6370754080488614,0.8262791939012232,0.8118133620641793,2.1968984908185347
2016-02-09,1.3038763440629555,0.6228058055964454,0.7923222138024231,1.109535492295573,1.1784195168917981,0.5654843052981483,0.7327241221177264,1.2551190360180855,0.39951571532220476,1.0828583497126343,0.9359637230058511,1.073863021100202,0.6762274838397663,0.8281765986732934,0.627589971856293,0.9707024174809333,0.9240241211845932,0.635177697122828,0.8671080525143626,0.4136915843492786,0.3996883901345793,0.7275837056657515,0.9352699780944729,1.5337104575479974,0.7415747296912268,0.8862379479090153,1.584249461663177,0.919968577590912,1.8121462218456577,1.0638393009482232,1.0710377454413003,0.8903120494043012,0.0,0.0,1.0820394813684089,0.5631571084343254,0.8306136472128008,1.152861233755675,0.9667854460632984,1.1569261095430874,0.8706082809768305,0.643216547426727,0.6154902481557384,1.1967780979387188,1.4813613559116336,1.6871826775939505,0.8146494422048575,0.8073207886272246,2.1381854795022868
2016-02-10,1.2081272996153245,0.6352817200818531,0.8099642113258789,1.0569559839784453,1.2288922979801062,0.5873919068149138,0.7200503025365297,1.3297346739969071,0.3853653075513304,1.078853674643935,0.9298791443852727,1.1560962875503433,0.6416167250049915,0.8956885802045995,0.6690390712505668,0.8525900611076367,0.8439965729737616,0.6196036341102007,0.811606459424568,0.4509628462120116,0.40671911809845074,0.6866577265535657,0.9286053502135821,1.518294857728249,0.756289916523711,0.819920596465062,1.5672059518386061,0.9745112346196604,1.8105764322914024,1.052898665475148,0.9538933383274294,0.8343600011761856,0.0,0.0,1.0156516949921155,0.5467737750706986,0.8891017343260738,1.1884211698132323,1.0664160440407935,1.0547381433436631,0.9585760403967261,0.6949900206452994,0.5952040549803118,1.2079271391732966,1.4881001260297733,1.66183405746998,0.7225340714355566,0.7485413427995077,2.256895400529587
2016-02-11,1.219285834589506,0.6813055824562144,0.8648239282566353,1.0219620119831174,1.2064951065094809,0.6282015053490383,0.7656568055995213,1.2307278068888572,0.36049316471181586,1.2088180347672324,0.889381877035416,1.1725994139219367,0.6662318513353014,0.917582550329229,0.8129735116021427,0.8297172038497839,0.8720775555682923,0.7179471409501065,0.8267689918741701,0.44265052192617,0.47064571116746184,0.8254540789364564,0.9289631511455879,1.507240314706514,0.7146314592441856,0.809446182860927,1.56585667642777,1.0520219250403642,1.8285992687663268,1.2738320784436836,0.9409397744733493,0.9629203965595453,0.0,0.0,0.8400528554967,0.4445293442752503,0.702899348025881,1.0846442082504915,1.0031744152600066,0.9750236439285435,0.8762830962802024,0.7319854194545873,0.5426426860697791,1.1513918486827726,1.8337810352372965,1.470857219881791,0.7272793961126991,0.7842558862486304,2.1177988632144125
2016-02-12,1.2194352541967246,0.7023081319589403,0.8590078115971715,1.0547978337519626,1.1758897206823213,0.657450532506456,0.7419557670267486,1.1964905624814697,0.37576501786139177,1.1962770435462982,0.8561855846114164,1.201846286624139,0.6712577520972299,0.9152803326280419,0.8182438566006028,0.8378758220716046,0.8918564538674029,0.7062060766853746,0.8165634705271654,0.44126961250574787,0.46940634525670055,0.8487228518590043,0.9416800898017025,1.4911424512779674,0.7255735320352436,0.8264137088928853,1.523646321789088,1.0473843015963407,1.7933738977226492,1.238747590840875,0.969140358784657,0.9789075269860383,0.0,0.0,0.7976587452088056,0.45315702318960027,0.6822991284018525,1.1315392920002776,1.0110589833110402,0.9503367146783873,0.8825700137658802,0.7546873140506748,0.5258681972284845,1.132898125339,1.840809474328273,1.4607388175046163,0.7191143788829953,0.7973074791228965,2.088787150680116
2016-02-15,1.2698022660725976,0.7017200846577293,0.7842637845862909,0.9852093476448252,1.264836622128189,0.5361729872682903,0.6938361870704649,1.4139098309534428,0.27361841871380005,1.1004665180591042,1.1223571531528052,1.3538509717110514,0.6096996109971573,1.0106382152976163,0.8694443571750295,0.8752720501150414,0.790875361382728,0.668052086818265,0.7792726986740601,0.3932075278131087,0.4838785273245372,0.7569931160248877,0.8684912675181584,1.4798269721727901,0.6519055409768987,0.8614200279484395,1.8463590458876118,1.1379553534805869,1.6574742709642307,1.4131576598865208,1.1356586363559669,0.9313943140286891,0.0,0.0,0.7575684408782968,0.43724958191557567,0.689426910679891,1.1596379153813754,0.9419752344874255,0.9318773566863745,0.8588893997377712,0.8084376247833017,0.5908494822955809,1.0836806806513684,1.6992718847567012,1.5621961392469752,0.7067656776634261,0.9734654455371332,2.241102798634047
2016-02-16,1.264150626715902,0.6698785674014313,0.7568288593781575,0.9319867870927915,1.2744697074531113,0.5246419125800641,0.7366515342816204,1.495962684099479,0.29130651911353783,1.094971765152608,1.184456080715735,1.355722814261174,0.678296931333219,0.9661793310327318,0.9438073265275184,0.8514770498722314,0.8399419923069894,0.7380878908102282,0.7800763273886832,0.3909200173862294,0.47100517256530944,0.7431320137286574,0.8219439070698961,1.456665935480945,0.6582179806566978,0.8523269097782559,1.7800941848334713,1.1479514076643407,1.6668127054420758,1.2786855482012016,1.1791080946391936,0.9529496429792863,0.0,0.0,0.7144514189679231,0.49268396981038687,0.7263482962599204,1.2009132491159342,0.9132567560642352,0.9298865770641885,0.8451789828590734,0.8196763274402373,0.6024311584320405,1.0352653816699118,1.6989375892622978,1.5556260167249016,0.7917831685706391,1.0396967436067799,2.1926681265751875
